"W_DATE","W_TIME","W_WEEK","CTGRY","KIND","STDM","M_KOR_STN_NM","M_STN_C_DST","BEF_TWO_H_GOFF_PRNB","BEF_ONE_H_GOFF_PRNB","GOFF_PRNB"
"20200322","13","일","2","1","대구","동래(동해선)","79.416000","11","14","39"
"20200322","13","일","2","1","문학","연수","2.224000","99","91","113"
"20200322","13","일","2","1","수원","화서","2.453800","101","123","122"
"20200322","13","일","2","1","잠실","선릉","2.423500","173","208","183"
"20200323","13","월","2","1","광주","신창(순천향대)","99.999999","35","62","43"
"20200323","13","월","2","1","문학","연수","2.224000","117","109","156"
"20200323","13","월","2","1","수원","화서","2.453800","130","114","175"
"20200323","13","월","2","1","잠실","선릉","2.423500","586","521","586"
"20200323","13","월","2","1","창원","부전(동해선)","43.824800","164","103","184"
"20200324","13","화","2","1","광주","신창(순천향대)","99.999999","45","52","40"
"20200324","13","화","2","1","문학","연수","2.224000","100","116","144"
"20200324","13","화","2","1","수원","화서","2.453800","116","132","171"
"20200324","13","화","2","1","잠실","선릉","2.423500","709","548","620"
"20200324","13","화","2","1","창원","부전(동해선)","43.824800","174","121","211"
"20200505","14","화","2","2","광주","신창(순천향대)","99.999999","47","23","52"
"20200505","14","화","2","2","대구","동래(동해선)","79.416000","30","69","58"
"20200505","14","화","2","2","문학","연수","2.224000","113","174","185"
"20200505","14","화","2","2","수원","화서","2.453800","183","156","136"
"20200505","14","화","2","2","잠실","선릉","2.423500","341","398","263"
"20200506","18","수","2","2","광주","신창(순천향대)","99.999999","46","81","42"
"20200506","18","수","2","2","대구","동래(동해선)","79.416000","89","116","112"
"20200506","18","수","2","2","문학","연수","2.224000","231","376","582"
"20200506","18","수","2","2","수원","화서","2.453800","287","598","1236"
"20200506","18","수","2","2","잠실","선릉","2.423500","567","697","913"
"20200507","18","목","2","2","광주","신창(순천향대)","99.999999","43","77","41"
"20200507","18","목","2","2","대구","동래(동해선)","79.416000","79","130","114"
"20200507","18","목","2","2","문학","연수","2.224000","258","327","565"
"20200507","18","목","2","2","수원","화서","2.453800","379","559","1193"
"20200507","18","목","2","2","잠실","선릉","2.423500","502","792","962"
"20200508","18","금","2","2","고척","구일","0.300200","349","559","1188"
"20200508","18","금","2","2","대구","동래(동해선)","79.416000","104","112","134"
"20200508","18","금","2","2","사직","거제(동해선)","1.314800","68","183","150"
"20200508","18","금","2","2","잠실","선릉","2.423500","541","740","944"
"20200508","18","금","2","2","창원","부전(동해선)","43.824800","199","166","264"
"20200508","19","금","1","0","전주 월드컵","신창(순천향대)","99.999999","79","57","83"
"20200509","14","토","1","0","울산 문수","일광(동해선)","29.950900","132","115","126"
"20200509","16","토","1","0","인천 전용","도원","0.298700","143","149","97"
"20200509","17","토","2","2","고척","구일","0.300200","196","279","282"
"20200509","17","토","2","2","대구","동래(동해선)","79.416000","55","47","60"
"20200509","17","토","2","2","사직","거제(동해선)","1.314800","68","64","70"
"20200509","17","토","2","2","잠실","선릉","2.423500","518","371","416"
"20200509","17","토","2","2","창원","부전(동해선)","43.824800","117","143","89"
"20200509","19","토","1","0","광주 월드컵","신창(순천향대)","99.999999","65","48","67"
"20200510","14","일","2","2","고척","구일","0.300200","121","163","218"
"20200510","14","일","2","2","대구","동래(동해선)","79.416000","30","52","61"
"20200510","14","일","2","2","사직","거제(동해선)","1.314800","36","48","80"
"20200510","14","일","2","2","잠실","선릉","2.423500","340","396","253"
"20200510","14","일","2","2","창원","부전(동해선)","43.824800","203","170","301"
"20200510","14","일","1","0","포항 스틸야드","일광(동해선)","83.167500","226","294","240"
"20200510","16","일","1","0","춘천 송암","남춘천","3.455800","136","176","127"
"20200512","18","화","2","2","고척","구일","0.300200","313","504","1115"
"20200512","18","화","2","2","대전","쌍용(나사렛대)","60.012600","78","186","253"
"20200512","18","화","2","2","사직","거제(동해선)","1.314800","58","154","147"
"20200512","18","화","2","2","잠실","선릉","2.423500","557","700","882"
"20200512","18","화","2","2","창원","부전(동해선)","43.824800","230","201","251"
"20200513","18","수","2","2","고척","구일","0.300200","324","526","1076"
"20200513","18","수","2","2","대전","쌍용(나사렛대)","60.012600","69","181","163"
"20200513","18","수","2","2","사직","거제(동해선)","1.314800","69","159","115"
"20200513","18","수","2","2","잠실","선릉","2.423500","562","701","954"
"20200513","18","수","2","2","창원","부전(동해선)","43.824800","214","189","274"
"20200514","18","목","2","2","고척","구일","0.300200","319","543","1131"
"20200514","18","목","2","2","대전","쌍용(나사렛대)","60.012600","80","237","223"
"20200514","18","목","2","2","사직","거제(동해선)","1.314800","71","171","136"
"20200514","18","목","2","2","잠실","선릉","2.423500","534","688","973"
"20200514","18","목","2","2","창원","부전(동해선)","43.824800","175","164","231"
"20200515","18","금","2","2","광주","신창(순천향대)","99.999999","46","65","40"
"20200515","18","금","2","2","대전","쌍용(나사렛대)","60.012600","61","181","150"
"20200515","18","금","2","2","문학","연수","2.224000","227","321","593"
"20200515","18","금","2","2","수원","화서","2.453800","288","592","964"
"20200515","18","금","2","2","잠실","선릉","2.423500","558","773","1072"
"20200516","14","토","2","2","대전","쌍용(나사렛대)","60.012600","103","63","48"
"20200516","14","토","1","0","상주 시민","천안","99.967400","412","442","361"
"20200516","14","토","2","2","잠실","선릉","2.423500","786","840","577"
"20200516","17","토","2","2","광주","신창(순천향대)","99.999999","49","36","74"
"20200516","17","토","2","2","문학","연수","2.224000","199","259","334"
"20200516","17","토","2","2","수원","화서","2.453800","199","358","358"
"20200516","17","토","2","2","잠실","선릉","2.423500","482","469","443"
"20200516","19","토","1","0","부산 구덕","부전(동해선)","6.769000","221","170","131"
"20200517","14","일","2","2","광주","신창(순천향대)","99.999999","62","22","68"
"20200517","14","일","2","2","대전","쌍용(나사렛대)","60.012600","81","34","45"
"20200517","14","일","2","2","문학","연수","2.224000","148","169","162"
"20200517","14","일","2","2","수원","화서","2.453800","153","185","208"
"20200517","14","일","2","2","잠실","선릉","2.423500","321","448","260"
"20200517","16","일","1","0","수원 월드컵","신수원","2.482400","199","268","238"
"20200517","19","일","1","0","서울 월드컵","디지털미디어시티","0.877000","","",""
"20200517","19","일","1","0","탄천 종합","야탑","0.741000","978","886","744"
"20200519","18","화","2","2","고척","구일","0.300200","294","473","1112"
"20200519","18","화","2","2","광주","신창(순천향대)","99.999999","64","52","56"
"20200519","18","화","2","2","대구","동래(동해선)","79.416000","99","112","137"
"20200519","18","화","2","2","수원","화서","2.453800","218","586","1170"
"20200519","18","화","2","2","잠실","선릉","2.423500","521","713","948"
"20200520","18","수","2","2","고척","구일","0.300200","321","558","1205"
"20200520","18","수","2","2","광주","신창(순천향대)","99.999999","60","72","47"
"20200520","18","수","2","2","대구","동래(동해선)","79.416000","120","100","135"
"20200520","18","수","2","2","수원","화서","2.453800","328","597","1229"
"20200520","18","수","2","2","잠실","선릉","2.423500","580","796","985"
"20200521","18","목","2","2","고척","구일","0.300200","328","572","887"
"20200521","18","목","2","2","광주","신창(순천향대)","99.999999","48","54","51"
"20200521","18","목","2","2","대구","동래(동해선)","79.416000","101","114","140"
"20200521","18","목","2","2","수원","화서","2.453800","286","623","1210"
"20200521","18","목","2","2","잠실","선릉","2.423500","537","784","1008"
"20200522","18","금","2","2","대구","동래(동해선)","79.416000","108","127","135"
"20200522","18","금","2","2","문학","연수","2.224000","203","354","553"
"20200522","18","금","2","2","사직","거제(동해선)","1.314800","88","187","124"
"20200522","18","금","2","2","잠실","선릉","2.423500","653","724","1200"
"20200522","18","금","2","2","창원","부전(동해선)","43.824800","192","204","263"
"20200522","19","금","1","0","포항 스틸야드","일광(동해선)","83.167500","234","156","160"
"20200523","14","토","2","2","잠실","선릉","2.423500","811","886","567"
"20200523","16","토","1","0","강릉 종합","남춘천","99.999999","206","182","173"
"20200523","16","토","1","0","수원 월드컵","신수원","2.482400","322","365","320"
"20200523","17","토","2","2","대구","동래(동해선)","79.416000","84","93","128"
"20200523","17","토","2","2","문학","연수","2.224000","176","231","294"
"20200523","17","토","2","2","사직","거제(동해선)","1.314800","129","109","129"
"20200523","17","토","2","2","창원","부전(동해선)","43.824800","215","277","249"
"20200523","19","토","1","0","상주 시민","천안","99.967400","341","457","391"
"20200524","14","일","2","2","대구","동래(동해선)","79.416000","32","45","55"
"20200524","14","일","2","2","문학","연수","2.224000","172","170","167"
"20200524","14","일","2","2","사직","거제(동해선)","1.314800","51","63","91"
"20200524","14","일","2","2","잠실","선릉","2.423500","338","332","283"
"20200524","14","일","2","2","창원","부전(동해선)","43.824800","180","187","302"
"20200524","16","일","1","0","전주 월드컵","신창(순천향대)","99.999999","78","79","65"
"20200524","19","일","1","0","울산 문수","일광(동해선)","29.950900","101","93","116"
"20200526","18","화","2","2","대전","쌍용(나사렛대)","60.012600","80","184","249"
"20200526","18","화","2","2","사직","거제(동해선)","1.314800","55","148","156"
"20200526","18","화","2","2","수원","화서","2.453800","318","567","1182"
"20200526","18","화","2","2","잠실","선릉","2.423500","542","703","956"
"20200526","18","화","2","2","창원","부전(동해선)","43.824800","183","232","248"
"20200527","18","수","2","2","대전","쌍용(나사렛대)","60.012600","58","156","259"
"20200527","18","수","2","2","사직","거제(동해선)","1.314800","82","186","130"
"20200527","18","수","2","2","수원","화서","2.453800","277","609","1353"
"20200527","18","수","2","2","잠실","선릉","2.423500","569","751","971"
"20200527","18","수","2","2","창원","부전(동해선)","43.824800","163","187","189"
"20200528","18","목","2","2","대전","쌍용(나사렛대)","60.012600","69","203","225"
"20200528","18","목","2","2","사직","거제(동해선)","1.314800","72","147","155"
"20200528","18","목","2","2","수원","화서","2.453800","302","576","1240"
"20200528","18","목","2","2","잠실","선릉","2.423500","580","721","985"
"20200528","18","목","2","2","창원","부전(동해선)","43.824800","201","217","230"
"20200529","18","금","2","2","고척","구일","0.300200","311","564","1034"
"20200529","18","금","2","2","광주","신창(순천향대)","99.999999","62","52","88"
